7.850901782512664795e-02,9.214909672737121582e-01
8.445885032415390015e-02,9.155411720275878906e-01
1.063703969120979309e-01,8.936296105384826660e-01
7.377615571022033691e-02,9.262238144874572754e-01
1.314081102609634399e-01,8.685919046401977539e-01
4.854982718825340271e-02,9.514501690864562988e-01
1.087202429771423340e-01,8.912797570228576660e-01
1.036244556307792664e-01,8.963755369186401367e-01
2.848861552774906158e-02,9.715113639831542969e-01
8.377461880445480347e-02,9.162253737449645996e-01
1.389289349317550659e-01,8.610710501670837402e-01
6.751620024442672729e-02,9.324837923049926758e-01
3.130747750401496887e-02,9.686925411224365234e-01
1.201662048697471619e-02,9.879834055900573730e-01
1.230257097631692886e-02,9.876974225044250488e-01
3.703676920849829912e-04,9.996296167373657227e-01
3.443707464612089097e-05,9.999655485153198242e-01
7.718849519733339548e-05,9.999228119850158691e-01
9.044290345627814531e-05,9.999095797538757324e-01
1.354729902232065797e-04,9.998645186424255371e-01
1.387694501318037510e-04,9.998612403869628906e-01
2.566428156569600105e-04,9.997433423995971680e-01
1.960887748282402754e-04,9.998039007186889648e-01
2.678893797565251589e-04,9.997321367263793945e-01
1.440891210222616792e-04,9.998559355735778809e-01
3.569493070244789124e-03,9.964305162429809570e-01
2.264043723698705435e-04,9.997736215591430664e-01
1.585345156490802765e-02,9.841465353965759277e-01
2.771738469600677490e-01,7.228261232376098633e-01
1.032322421669960022e-01,8.967677354812622070e-01
3.549101054668426514e-01,6.450898647308349609e-01
3.366816937923431396e-01,6.633182764053344727e-01
6.383016705513000488e-01,3.616982996463775635e-01
6.827545166015625000e-01,3.172454833984375000e-01
5.876982808113098145e-01,4.123017787933349609e-01
4.040229916572570801e-01,5.959770083427429199e-01
2.302706390619277954e-01,7.697293758392333984e-01
7.230997085571289062e-03,9.927690029144287109e-01
4.589380696415901184e-03,9.954106211662292480e-01
3.696505678817629814e-03,9.963034987449645996e-01
4.286274634068831801e-05,9.999571442604064941e-01
1.842179190134629607e-04,9.998157620429992676e-01
1.227369502885267138e-04,9.998772740364074707e-01
1.266185281565412879e-04,9.998733997344970703e-01
8.962592692114412785e-04,9.991037249565124512e-01
1.713751844363287091e-04,9.998286366462707520e-01
4.618789826054126024e-04,9.995381236076354980e-01
4.470948188100010157e-04,9.995529055595397949e-01
4.272518854122608900e-04,9.995727539062500000e-01
4.138230870012193918e-04,9.995861649513244629e-01
3.566168888937681913e-04,9.996433854103088379e-01
1.270574430236592889e-04,9.998729228973388672e-01
2.876427897717803717e-04,9.997123479843139648e-01
8.805763354757800698e-05,9.999119639396667480e-01
3.647995472420006990e-04,9.996352195739746094e-01
1.478507532738149166e-03,9.985215067863464355e-01
2.244397532194852829e-03,9.977555871009826660e-01
4.843007307499647141e-03,9.951570034027099609e-01
1.576917022466659546e-01,8.423082828521728516e-01
8.576859831809997559e-01,1.423140466213226318e-01
7.868959903717041016e-01,2.131039798259735107e-01
8.560397624969482422e-01,1.439602226018905640e-01
7.380192875862121582e-01,2.619806826114654541e-01
9.219697117805480957e-01,7.803025841712951660e-02
6.498004794120788574e-01,3.501994907855987549e-01
7.972984313964843750e-01,2.027015686035156250e-01
7.593280076980590820e-01,2.406720221042633057e-01
6.335234045982360840e-01,3.664766252040863037e-01
8.548987507820129395e-01,1.451012194156646729e-01
2.236098051071166992e-02,9.776390194892883301e-01
3.361455164849758148e-03,9.966385364532470703e-01
1.612847554497420788e-04,9.998387098312377930e-01
2.912300988100469112e-04,9.997087717056274414e-01
1.207861641887575388e-04,9.998792409896850586e-01
1.959859655471518636e-04,9.998040199279785156e-01
1.325910561718046665e-04,9.998673796653747559e-01
2.547362237237393856e-04,9.997452497482299805e-01
1.511136797489598393e-04,9.998489022254943848e-01
1.735914702294394374e-04,9.998264312744140625e-01
4.120803787373006344e-04,9.995878934860229492e-01
3.358335816301405430e-04,9.996641874313354492e-01
6.202538497745990753e-04,9.993797540664672852e-01
1.863161596702411771e-04,9.998136758804321289e-01
1.460345834493637085e-02,9.853965640068054199e-01
1.537899672985076904e-02,9.846209883689880371e-01
4.730407148599624634e-02,9.526959061622619629e-01
4.146514832973480225e-01,5.853484869003295898e-01
5.409075021743774414e-01,4.590924680233001709e-01
3.181788027286529541e-01,6.818212270736694336e-01
2.170908451080322266e-01,7.829091548919677734e-01
2.601853311061859131e-01,7.398146390914916992e-01
2.485186010599136353e-01,7.514814138412475586e-01
3.752917647361755371e-01,6.247081756591796875e-01
2.956764101982116699e-01,7.043235898017883301e-01
1.099704056978225708e-01,8.900296092033386230e-01
1.201877295970916748e-01,8.798122406005859375e-01
8.779895901679992676e-01,1.220103949308395386e-01
1.229454651474952698e-01,8.770545125007629395e-01
2.588375508785247803e-01,7.411624193191528320e-01
2.403727499768137932e-03,9.975962638854980469e-01
1.211890950798988342e-03,9.987881183624267578e-01
3.631013096310198307e-04,9.996368885040283203e-01
1.582186814630404115e-04,9.998418092727661133e-01
8.628231444163247943e-05,9.999136924743652344e-01
8.793545566732063890e-05,9.999120831489562988e-01
6.440319702960550785e-05,9.999355673789978027e-01
7.457024184986948967e-05,9.999254345893859863e-01
8.897014049580320716e-05,9.999110102653503418e-01
2.560542779974639416e-04,9.997439384460449219e-01
3.050800587516278028e-04,9.996949434280395508e-01
7.385123899439349771e-05,9.999261498451232910e-01
5.043107375968247652e-05,9.999495744705200195e-01
4.971453745383769274e-05,9.999502897262573242e-01
9.676570334704592824e-05,9.999032616615295410e-01
1.145144997281022370e-04,9.998854994773864746e-01
1.055499815265648067e-04,9.998944401741027832e-01
1.032303902320563793e-03,9.989677071571350098e-01
2.433976856991648674e-03,9.975660443305969238e-01
5.196122452616691589e-03,9.948039054870605469e-01
2.396742999553680420e-01,7.603257298469543457e-01
8.151013851165771484e-01,1.848986148834228516e-01
7.180422544479370117e-01,2.819577753543853760e-01
9.263809919357299805e-01,7.361899316310882568e-02
2.179804742336273193e-01,7.820194959640502930e-01
4.856862425804138184e-01,5.143136978149414062e-01
6.525240838527679443e-02,9.347475767135620117e-01
8.485289663076400757e-02,9.151471257209777832e-01
2.461503148078918457e-01,7.538496851921081543e-01
2.014449238777160645e-01,7.985550761222839355e-01
1.145640388131141663e-01,8.854359388351440430e-01
1.624223776161670685e-02,9.837577342987060547e-01
3.087521996349096298e-03,9.969124794006347656e-01
1.802161335945129395e-02,9.819784164428710938e-01
1.832680427469313145e-03,9.981673359870910645e-01
2.641781466081738472e-04,9.997358322143554688e-01
5.971564678475260735e-05,9.999402761459350586e-01
5.737659739679656923e-05,9.999426007270812988e-01
1.091328813345171511e-04,9.998908638954162598e-01
4.863921785727143288e-04,9.995136260986328125e-01
4.407175583764910698e-04,9.995592832565307617e-01
4.006074741482734680e-04,9.995993971824645996e-01
5.768247065134346485e-04,9.994231462478637695e-01
1.330662926193326712e-04,9.998669624328613281e-01
8.016150968614965677e-05,9.999198317527770996e-01
3.582045246730558574e-05,9.999641776084899902e-01
1.006477541523054242e-04,9.998993277549743652e-01
4.970241570845246315e-04,9.995029568672180176e-01
3.131224540993571281e-03,9.968687891960144043e-01
3.984813811257481575e-04,9.996015429496765137e-01
3.435733960941433907e-03,9.965642690658569336e-01
1.454155594110488892e-01,8.545844554901123047e-01
5.358372926712036133e-01,4.641627371311187744e-01
2.191103249788284302e-01,7.808896899223327637e-01
2.450884878635406494e-01,7.549114823341369629e-01
1.622088849544525146e-01,8.377910852432250977e-01
1.394682228565216064e-01,8.605317473411560059e-01
1.654149591922760010e-01,8.345850706100463867e-01
9.316366165876388550e-02,9.068363308906555176e-01
1.135501563549041748e-01,8.864498138427734375e-01
2.165656983852386475e-01,7.834343314170837402e-01
3.424651324748992920e-01,6.575348973274230957e-01
3.228455185890197754e-01,6.771544814109802246e-01
1.370933465659618378e-02,9.862906932830810547e-01
1.327575556933879852e-02,9.867242574691772461e-01
9.678580798208713531e-03,9.903213977813720703e-01
1.755523262545466423e-03,9.982444643974304199e-01
9.128858073381707072e-05,9.999086856842041016e-01
8.044690912356600165e-05,9.999195337295532227e-01
6.594376463908702135e-05,9.999340772628784180e-01
1.701413420960307121e-04,9.998298883438110352e-01
1.450377749279141426e-04,9.998549818992614746e-01
1.904643577290698886e-04,9.998095631599426270e-01
7.156313222367316484e-05,9.999284148216247559e-01
6.847841723356395960e-05,9.999315142631530762e-01
6.063220644136890769e-05,9.999393820762634277e-01
1.230438501806929708e-04,9.998769760131835938e-01
5.582383018918335438e-04,9.994417428970336914e-01
2.186491619795560837e-03,9.978135228157043457e-01
3.209689632058143616e-03,9.967902898788452148e-01
1.499775201082229614e-01,8.500224947929382324e-01
3.432484865188598633e-01,6.567515730857849121e-01
5.043775439262390137e-01,4.956224858760833740e-01
8.858433961868286133e-01,1.141566038131713867e-01
7.556047439575195312e-01,2.443952858448028564e-01
9.183298349380493164e-01,8.167019486427307129e-02
5.486462116241455078e-01,4.513537585735321045e-01
9.175199866294860840e-01,8.248002827167510986e-02
7.851837277412414551e-01,2.148162871599197388e-01
4.602818489074707031e-01,5.397181510925292969e-01
8.186253309249877930e-01,1.813746541738510132e-01
5.666457414627075195e-01,4.333542585372924805e-01
4.801598191261291504e-01,5.198402404785156250e-01
1.264615952968597412e-01,8.735384345054626465e-01
2.202099887654185295e-03,9.977979063987731934e-01
3.274375631008297205e-04,9.996725916862487793e-01
2.427553758025169373e-03,9.975724220275878906e-01
1.826490479288622737e-04,9.998173713684082031e-01
8.785491081653162837e-05,9.999121427536010742e-01
1.142715700552798808e-04,9.998857378959655762e-01
1.453806034987792373e-04,9.998546242713928223e-01
9.991545812226831913e-05,9.999001026153564453e-01
9.321275138063356280e-05,9.999067783355712891e-01
1.022372453007847071e-04,9.998977780342102051e-01
1.650075428187847137e-04,9.998350143432617188e-01
1.101472153095528483e-04,9.998898506164550781e-01
1.307031052419915795e-04,9.998692870140075684e-01
1.215271695400588214e-04,9.998784661293029785e-01
9.989839600166305900e-05,9.999001026153564453e-01
4.367261717561632395e-04,9.995632767677307129e-01
3.800095000769942999e-04,9.996199607849121094e-01
5.548335611820220947e-04,9.994451403617858887e-01
1.975522749125957489e-02,9.802447557449340820e-01
2.082370966672897339e-01,7.917628884315490723e-01
7.551620006561279297e-01,2.448379695415496826e-01
6.019302010536193848e-01,3.980698287487030029e-01
2.409715950489044189e-01,7.590283751487731934e-01
3.560470938682556152e-01,6.439529061317443848e-01
1.591007113456726074e-01,8.408992886543273926e-01
2.361339330673217773e-01,7.638660669326782227e-01
1.262843459844589233e-01,8.737156391143798828e-01
1.082076132297515869e-01,8.917924165725708008e-01
2.084677815437316895e-01,7.915322184562683105e-01
1.888078153133392334e-01,8.111921548843383789e-01
4.793108105659484863e-01,5.206892490386962891e-01
9.192274212837219238e-01,8.077256381511688232e-02
6.603593826293945312e-01,3.396405875682830811e-01
3.290186077356338501e-02,9.670981168746948242e-01
1.390063390135765076e-02,9.860993623733520508e-01
8.224199991673231125e-04,9.991775751113891602e-01
6.520700844703242183e-05,9.999347925186157227e-01
6.363586726365610957e-05,9.999363422393798828e-01
1.409322721883654594e-04,9.998590946197509766e-01
5.441821413114666939e-04,9.994558095932006836e-01
8.239177986979484558e-04,9.991760849952697754e-01
6.059541483409702778e-04,9.993940591812133789e-01
5.445453571155667305e-04,9.994554519653320312e-01
2.682520425878465176e-04,9.997317194938659668e-01
1.710904325591400266e-04,9.998289346694946289e-01
1.653532526688650250e-04,9.998346567153930664e-01
1.482648076489567757e-04,9.998517632484436035e-01
2.439279342070221901e-03,9.975607395172119141e-01
1.205571810714900494e-03,9.987944364547729492e-01
2.543586539104580879e-03,9.974564313888549805e-01
1.049462035298347473e-01,8.950538039207458496e-01
1.096602082252502441e-01,8.903397917747497559e-01
5.514429211616516113e-01,4.485570192337036133e-01
3.346318006515502930e-01,6.653681993484497070e-01
5.887520313262939453e-01,4.112479388713836670e-01
3.466401696205139160e-01,6.533598303794860840e-01
1.611743271350860596e-01,8.388257026672363281e-01
1.834930330514907837e-01,8.165069818496704102e-01
4.843870401382446289e-01,5.156129002571105957e-01
2.791928946971893311e-01,7.208070755004882812e-01
2.469761669635772705e-01,7.530238032341003418e-01
1.227469295263290405e-01,8.772530555725097656e-01
7.684804499149322510e-02,9.231519699096679688e-01
2.876860089600086212e-02,9.712314009666442871e-01
1.708119362592697144e-02,9.829187989234924316e-01
3.522113838698714972e-04,9.996477961540222168e-01
2.333073061890900135e-04,9.997667074203491211e-01
1.190973780467174947e-04,9.998809099197387695e-01
2.432226465316489339e-04,9.997567534446716309e-01
1.886946993181481957e-04,9.998112916946411133e-01
1.294085232075303793e-04,9.998705983161926270e-01
1.310389197897166014e-04,9.998689889907836914e-01
7.125751290004700422e-05,9.999287128448486328e-01
1.475543947890400887e-03,9.985244274139404297e-01
3.398270346224308014e-04,9.996601939201354980e-01
1.136198788881301880e-01,8.863801360130310059e-01
3.549290448427200317e-02,9.645071029663085938e-01
2.022740691900253296e-01,7.977259159088134766e-01
3.243585824966430664e-01,6.756414175033569336e-01
3.683431148529052734e-01,6.316568851470947266e-01
1.977913230657577515e-01,8.022086620330810547e-01
9.579149484634399414e-01,4.208507761359214783e-02
7.916525602340698242e-01,2.083474695682525635e-01
6.553250551223754883e-01,3.446749150753021240e-01
4.382452368736267090e-01,5.617547631263732910e-01
7.058484554290771484e-01,2.941515147686004639e-01
1.001612171530723572e-01,8.998388051986694336e-01
1.018310636281967163e-01,8.981689214706420898e-01
3.841886296868324280e-02,9.615811109542846680e-01
5.000552162528038025e-03,9.949994683265686035e-01
3.657629422377794981e-04,9.996342658996582031e-01
6.391539354808628559e-04,9.993608593940734863e-01
3.923093026969581842e-04,9.996076822280883789e-01
1.026142490445636213e-04,9.998973608016967773e-01
2.467933809384703636e-04,9.997531771659851074e-01
3.349462640471756458e-04,9.996650815010070801e-01
1.655212545301765203e-04,9.998344779014587402e-01
2.372816379647701979e-04,9.997627139091491699e-01
1.447706890758126974e-04,9.998552203178405762e-01
8.270069520222023129e-05,9.999173283576965332e-01
2.795686887111514807e-04,9.997204542160034180e-01
1.665368909016251564e-03,9.983346462249755859e-01
1.249868329614400864e-02,9.875013232231140137e-01
4.146448336541652679e-03,9.958535432815551758e-01
2.318941056728363037e-01,7.681059241294860840e-01
3.091181516647338867e-01,6.908818483352661133e-01
3.045690059661865234e-01,6.954309940338134766e-01
4.171347022056579590e-01,5.828653573989868164e-01
5.753272175788879395e-01,4.246727526187896729e-01
4.543906748294830322e-01,5.456093549728393555e-01
2.298167049884796143e-01,7.701833248138427734e-01
1.933580338954925537e-01,8.066419959068298340e-01
3.793224394321441650e-01,6.206775307655334473e-01
1.914764642715454102e-01,8.085235357284545898e-01
6.516393423080444336e-01,3.483606278896331787e-01
8.437192440032958984e-02,9.156280755996704102e-01
2.307811230421066284e-01,7.692188620567321777e-01
5.834288001060485840e-01,4.165712296962738037e-01
4.116771519184112549e-01,5.883228182792663574e-01
1.102939173579216003e-01,8.897060751914978027e-01
9.740214794874191284e-03,9.902597665786743164e-01
9.584365412592887878e-03,9.904156327247619629e-01
1.406194292940199375e-03,9.985938072204589844e-01
1.214112271554768085e-04,9.998785853385925293e-01
1.912406733026728034e-04,9.998087882995605469e-01
3.019894356839358807e-04,9.996979832649230957e-01
