1.468018395826220512e-03,9.985319972038269043e-01
4.420104902237653732e-03,9.955798983573913574e-01
2.004153328016400337e-03,9.979958534240722656e-01
2.475944347679615021e-03,9.975240826606750488e-01
2.927738009020686150e-03,9.970722794532775879e-01
2.232530387118458748e-03,9.977674484252929688e-01
3.346879268065094948e-03,9.966531395912170410e-01
3.494548378512263298e-03,9.965054392814636230e-01
3.665663534775376320e-03,9.963343143463134766e-01
6.150586530566215515e-03,9.938493967056274414e-01
5.153747275471687317e-03,9.948462247848510742e-01
3.932195249944925308e-03,9.960678219795227051e-01
1.952499710023403168e-02,9.804750084877014160e-01
5.165870767086744308e-03,9.948341250419616699e-01
1.852010958828032017e-03,9.981479644775390625e-01
4.015401937067508698e-04,9.995984435081481934e-01
3.283469937741756439e-03,9.967165589332580566e-01
6.928056478500366211e-03,9.930719137191772461e-01
1.972829457372426987e-03,9.980271458625793457e-01
7.886081002652645111e-04,9.992113709449768066e-01
1.198134152218699455e-03,9.988018870353698730e-01
2.212146646343171597e-04,9.997788071632385254e-01
1.348949735984206200e-04,9.998651146888732910e-01
2.369171706959605217e-03,9.976308345794677734e-01
1.532476162537932396e-03,9.984675049781799316e-01
1.390053221257403493e-04,9.998610019683837891e-01
4.174223868176341057e-04,9.995825886726379395e-01
1.221674028784036636e-03,9.987783432006835938e-01
1.334877015324309468e-04,9.998664855957031250e-01
1.355576241621747613e-04,9.998644590377807617e-01
1.455905003240332007e-04,9.998543858528137207e-01
6.731135654263198376e-04,9.993268847465515137e-01
2.852325269486755133e-04,9.997147917747497559e-01
7.388237281702458858e-05,9.999260902404785156e-01
1.003335491986945271e-04,9.998996853828430176e-01
9.125820361077785492e-05,9.999087452888488770e-01
1.942301896633580327e-04,9.998057484626770020e-01
1.942766830325126648e-04,9.998057484626770020e-01
1.525376283098012209e-04,9.998474717140197754e-01
1.520376681583002210e-04,9.998479485511779785e-01
1.569865416968241334e-04,9.998430013656616211e-01
1.149640069343149662e-03,9.988503456115722656e-01
7.422301569022238255e-04,9.992577433586120605e-01
6.871212390251457691e-04,9.993128776550292969e-01
1.939044566825032234e-03,9.980609416961669922e-01
1.742423744872212410e-03,9.982575774192810059e-01
2.377442782744765282e-03,9.976225495338439941e-01
9.197574108839035034e-04,9.990802407264709473e-01
8.354400284588336945e-03,9.916455745697021484e-01
5.708109587430953979e-03,9.942919015884399414e-01
3.930768929421901703e-03,9.960692524909973145e-01
6.091536954045295715e-03,9.939084649085998535e-01
2.333877235651016235e-02,9.766612052917480469e-01
1.872199121862649918e-03,9.981278181076049805e-01
2.102849539369344711e-03,9.978971481323242188e-01
1.027164282277226448e-03,9.989728331565856934e-01
8.384166867472231388e-04,9.991616010665893555e-01
1.571618020534515381e-03,9.984284043312072754e-01
1.370643149130046368e-03,9.986293315887451172e-01
1.392682315781712532e-03,9.986073374748229980e-01
1.967911375686526299e-03,9.980320930480957031e-01
1.066764583811163902e-03,9.989332556724548340e-01
2.004076959565281868e-03,9.979959130287170410e-01
1.516925636678934097e-03,9.984830617904663086e-01
8.831404848024249077e-04,9.991168379783630371e-01
6.097476580180227757e-04,9.993902444839477539e-01
7.825322099961340427e-04,9.992174506187438965e-01
9.883218444883823395e-04,9.990116953849792480e-01
1.287412829697132111e-03,9.987125992774963379e-01
7.584755658172070980e-04,9.992415308952331543e-01
9.915110422298312187e-04,9.990084767341613770e-01
1.323794363997876644e-03,9.986761808395385742e-01
1.764961052685976028e-03,9.982350468635559082e-01
1.031926134601235390e-03,9.989680647850036621e-01
1.206343760713934898e-03,9.987936615943908691e-01
1.896803616546094418e-03,9.981032013893127441e-01
1.055665547028183937e-03,9.989443421363830566e-01
3.287732833996415138e-03,9.967122673988342285e-01
2.639942336827516556e-03,9.973600506782531738e-01
2.233772771432995796e-03,9.977662563323974609e-01
2.229940379038453102e-03,9.977700710296630859e-01
1.743414322845637798e-03,9.982565641403198242e-01
4.884029040113091469e-04,9.995115995407104492e-01
7.941175717860460281e-04,9.992058873176574707e-01
9.193907608278095722e-04,9.990805983543395996e-01
6.852686055935919285e-04,9.993147253990173340e-01
3.157709958031773567e-03,9.968422651290893555e-01
2.152899745851755142e-03,9.978470802307128906e-01
1.723720779409632087e-04,9.998276233673095703e-01
2.405912673566490412e-04,9.997594356536865234e-01
9.938040748238563538e-04,9.990062117576599121e-01
4.627674818038940430e-03,9.953722953796386719e-01
6.737687159329652786e-03,9.932622909545898438e-01
2.089884656015783548e-04,9.997910261154174805e-01
3.955065913032740355e-04,9.996045231819152832e-01
1.150577299995347857e-04,9.998849630355834961e-01
1.134375459514558315e-03,9.988656044006347656e-01
1.320662850048393011e-04,9.998679161071777344e-01
1.786526554496958852e-04,9.998213648796081543e-01
1.739341096254065633e-04,9.998260736465454102e-01
1.637280074646696448e-04,9.998362660408020020e-01
1.715291873551905155e-04,9.998284578323364258e-01
1.191834890050813556e-04,9.998807907104492188e-01
2.395107294432818890e-04,9.997605085372924805e-01
5.568783963099122047e-04,9.994431138038635254e-01
4.602591798175126314e-04,9.995397329330444336e-01
1.492069422965869308e-04,9.998508095741271973e-01
2.336902107344940305e-04,9.997662901878356934e-01
6.920999730937182903e-04,9.993078708648681641e-01
6.796407978981733322e-04,9.993203878402709961e-01
1.667251053731888533e-04,9.998332858085632324e-01
1.857697381637990475e-03,9.981423020362854004e-01
1.075726700946688652e-03,9.989242553710937500e-01
1.710903495550155640e-01,8.289096355438232422e-01
1.526659820228815079e-03,9.984733462333679199e-01
5.076680704951286316e-02,9.492331743240356445e-01
1.284719165414571762e-02,9.871528148651123047e-01
1.282309740781784058e-02,9.871768951416015625e-01
1.738018356263637543e-02,9.826198220252990723e-01
6.086099520325660706e-02,9.391390085220336914e-01
2.065342478454113007e-02,9.793465733528137207e-01
3.742950037121772766e-03,9.962570667266845703e-01
3.470510418992489576e-04,9.996529221534729004e-01
1.808930304832756519e-03,9.981910586357116699e-01
4.538599867373704910e-03,9.954614043235778809e-01
6.704965140670537949e-03,9.932950139045715332e-01
1.001713983714580536e-02,9.899828433990478516e-01
1.469217706471681595e-03,9.985308051109313965e-01
6.545432377606630325e-03,9.934545755386352539e-01
4.830448422580957413e-03,9.951695799827575684e-01
6.761971744708716869e-04,9.993237853050231934e-01
2.694904687814414501e-04,9.997305274009704590e-01
5.002357065677642822e-04,9.994997382164001465e-01
7.160764071159064770e-04,9.992839097976684570e-01
2.595483558252453804e-03,9.974045157432556152e-01
5.676215514540672302e-04,9.994323849678039551e-01
